airport,airport_alert_id,start_time,end_time,n_lightnings,nb_cloud_ground,nb_intra_cloud,max_distance,mean_amplitude,start_month,start_hour,duration_min
Pise,167.0,2016-06-09 06:59:47+00:00,2016-06-09 06:59:47+00:00,1,1,0,13.876183853162544,-27.45,6,6,0.0
Pise,168.0,2016-06-09 09:38:52+00:00,2016-06-09 10:49:05+00:00,31,31,0,19.585811840572635,-17.403870967741934,6,9,70.21666666666667
Pise,169.0,2016-06-09 11:47:11+00:00,2016-06-09 11:57:28+00:00,2,2,0,16.699989611120063,19.305,6,11,10.283333333333333
Pise,170.0,2016-06-09 12:48:21+00:00,2016-06-09 12:48:21+00:00,1,1,0,19.889540852375458,12.03,6,12,0.0
Pise,171.0,2016-06-09 13:30:46+00:00,2016-06-09 13:30:46+00:00,1,1,0,4.626041456246738,17.98,6,13,0.0
Pise,172.0,2016-06-09 15:10:39+00:00,2016-06-09 15:10:39+00:00,1,1,0,17.172834500863082,-14.04,6,15,0.0
Pise,173.0,2016-06-09 16:03:53+00:00,2016-06-09 17:09:42+00:00,20,20,0,17.18381828909787,-1.6460000000000001,6,16,65.81666666666666
Pise,174.0,2016-06-09 18:23:50+00:00,2016-06-09 18:23:50+00:00,1,1,0,8.469192101153356,-14.36,6,18,0.0
Pise,175.0,2016-06-09 19:19:22+00:00,2016-06-09 21:34:29+00:00,16,16,0,19.797181292282986,-0.9718749999999999,6,19,135.11666666666667
Pise,176.0,2016-06-12 01:54:26+00:00,2016-06-12 01:54:26+00:00,1,1,0,16.412820502761377,9.64,6,1,0.0
Pise,177.0,2016-06-12 03:26:19+00:00,2016-06-12 03:26:19+00:00,1,1,0,10.476937096200956,-8.88,6,3,0.0
Pise,178.0,2016-06-12 05:07:07+00:00,2016-06-12 05:11:23+00:00,2,2,0,14.360291733136828,5.225,6,5,4.266666666666667
Pise,179.0,2016-06-12 09:43:33+00:00,2016-06-12 09:44:03+00:00,2,2,0,19.81423498141682,-8.39,6,9,0.5
Pise,180.0,2016-06-12 12:29:19+00:00,2016-06-12 12:32:37+00:00,3,3,0,11.371952947795751,-8.683333333333332,6,12,3.3
Pise,181.0,2016-06-13 11:43:22+00:00,2016-06-13 11:43:22+00:00,1,1,0,18.45337383012291,18.32,6,11,0.0
Pise,182.0,2016-06-14 08:24:58+00:00,2016-06-14 08:36:35+00:00,5,5,0,19.85983462058901,-4.7059999999999995,6,8,11.616666666666667
Pise,183.0,2016-06-18 05:14:54+00:00,2016-06-18 05:55:29+00:00,6,6,0,19.91359436083841,-14.236666666666665,6,5,40.583333333333336
Pise,184.0,2016-06-19 01:51:20+00:00,2016-06-19 02:10:33+00:00,13,13,0,19.43154306410004,-19.93769230769231,6,1,19.216666666666665
Pise,185.0,2016-06-19 03:01:02+00:00,2016-06-19 04:05:14+00:00,18,18,0,17.186031744260568,-37.40833333333333,6,3,64.2
Pise,186.0,2016-07-13 15:50:32+00:00,2016-07-13 15:50:32+00:00,1,1,0,16.55391294409214,-30.46,7,15,0.0
Pise,187.0,2016-07-23 23:42:01+00:00,2016-07-23 23:43:08+00:00,2,2,0,18.221110377955323,-9.59,7,23,1.1166666666666667
Pise,188.0,2016-07-24 22:06:45+00:00,2016-07-24 22:10:30+00:00,2,2,0,18.556546027977053,-7.890000000000001,7,22,3.75
Pise,189.0,2016-07-26 13:16:58+00:00,2016-07-26 13:19:53+00:00,3,3,0,19.925950598305405,-16.366666666666667,7,13,2.9166666666666665
Pise,190.0,2016-08-05 08:46:15+00:00,2016-08-05 09:12:03+00:00,18,18,0,17.314481672140634,-17.055,8,8,25.8
Pise,191.0,2016-08-05 09:52:09+00:00,2016-08-05 10:26:59+00:00,9,9,0,19.19118387024128,-12.127777777777776,8,9,34.833333333333336
Pise,192.0,2016-08-11 00:15:47+00:00,2016-08-11 00:15:47+00:00,1,1,0,19.726999725923225,-7.56,8,0,0.0
Pise,193.0,2016-08-11 00:46:52+00:00,2016-08-11 00:46:52+00:00,1,1,0,18.57205563292509,-11.97,8,0,0.0
Pise,194.0,2016-08-11 02:26:35+00:00,2016-08-11 02:26:35+00:00,1,1,0,18.176557966964783,-23.49,8,2,0.0
Pise,195.0,2016-08-30 15:44:24+00:00,2016-08-30 17:10:22+00:00,69,69,0,19.954074299147948,-4.178985507246376,8,15,85.96666666666667
Pise,196.0,2016-08-31 13:33:08+00:00,2016-08-31 14:20:47+00:00,21,21,0,19.88495127827088,-11.751904761904761,8,13,47.65
Pise,197.0,2016-08-31 15:38:37+00:00,2016-08-31 15:38:37+00:00,1,1,0,13.856812757639611,-57.82,8,15,0.0
Pise,198.0,2016-09-06 16:35:45+00:00,2016-09-06 18:05:43+00:00,11,11,0,19.61179494558749,-11.917272727272728,9,16,89.96666666666667
Pise,199.0,2016-09-15 08:44:08+00:00,2016-09-15 09:58:04+00:00,23,23,0,19.579411988771174,-16.675217391304347,9,8,73.93333333333334
Pise,200.0,2016-09-16 05:16:04+00:00,2016-09-16 05:28:47+00:00,6,6,0,17.25126208625089,14.323333333333336,9,5,12.716666666666667
Pise,201.0,2016-09-16 07:30:26+00:00,2016-09-16 10:13:10+00:00,31,31,0,18.504052614903845,6.089354838709678,9,7,162.73333333333332
Pise,202.0,2016-09-16 19:04:23+00:00,2016-09-16 21:15:53+00:00,55,55,0,19.81613070889153,-27.885636363636365,9,19,131.5
Pise,203.0,2016-09-16 21:58:10+00:00,2016-09-17 02:40:24+00:00,283,283,0,19.989063822232826,-24.47505300353357,9,21,282.23333333333335
Pise,204.0,2016-09-21 13:33:16+00:00,2016-09-21 16:21:53+00:00,93,93,0,19.555765776113905,-11.806236559139785,9,13,168.61666666666667
Pise,205.0,2016-09-21 23:57:58+00:00,2016-09-22 00:11:16+00:00,3,3,0,19.17625099930972,-45.06333333333333,9,23,13.3
Pise,206.0,2016-10-06 00:09:32+00:00,2016-10-06 00:09:32+00:00,1,1,0,18.2386348892592,-6.82,10,0,0.0
Pise,207.0,2016-10-08 08:34:41+00:00,2016-10-08 10:37:30+00:00,41,41,0,19.842195248523424,-16.588536585365855,10,8,122.81666666666666
Pise,208.0,2016-10-10 11:45:15+00:00,2016-10-10 11:45:15+00:00,1,1,0,18.53821214049163,-41.41,10,11,0.0
Pise,209.0,2016-10-13 21:00:39+00:00,2016-10-13 21:00:39+00:00,1,1,0,17.885570793343113,-15.68,10,21,0.0
Pise,210.0,2016-10-14 03:30:24+00:00,2016-10-14 05:23:49+00:00,57,57,0,19.841801767367304,-3.8489473684210527,10,3,113.41666666666667
Pise,211.0,2016-10-14 11:41:53+00:00,2016-10-14 14:53:19+00:00,155,155,0,19.979975979269945,-9.074774193548386,10,11,191.43333333333334
Pise,212.0,2016-10-14 16:17:20+00:00,2016-10-14 16:17:20+00:00,1,1,0,16.43248195875334,16.4,10,16,0.0
Pise,213.0,2016-10-14 17:23:52+00:00,2016-10-14 17:44:22+00:00,3,3,0,19.445900994525825,36.18666666666666,10,17,20.5
Pise,214.0,2016-10-14 18:22:29+00:00,2016-10-14 18:56:50+00:00,7,7,0,19.38580431406962,71.50857142857143,10,18,34.35
Pise,215.0,2016-10-26 15:11:32+00:00,2016-10-26 16:01:10+00:00,13,13,0,19.46621169314417,5.3353846153846165,10,15,49.63333333333333
Pise,216.0,2016-10-26 17:06:18+00:00,2016-10-26 17:06:18+00:00,1,1,0,18.87838203628265,104.31,10,17,0.0
Pise,217.0,2016-10-26 17:44:29+00:00,2016-10-26 18:20:38+00:00,7,7,0,19.945573390181064,-5.952857142857143,10,17,36.15
Pise,218.0,2016-11-05 08:35:34+00:00,2016-11-05 09:14:33+00:00,5,5,0,18.36477268419649,27.304000000000002,11,8,38.983333333333334
Pise,219.0,2016-11-05 10:39:26+00:00,2016-11-05 12:08:24+00:00,25,25,0,19.57733340512121,-3.7908000000000004,11,10,88.96666666666667
Pise,220.0,2016-11-05 22:54:34+00:00,2016-11-06 01:32:41+00:00,156,156,0,19.998771599759888,-6.398461538461539,11,22,158.11666666666667
Pise,221.0,2016-11-06 04:39:54+00:00,2016-11-06 04:39:54+00:00,1,1,0,19.89983131325606,-34.01,11,4,0.0
Pise,222.0,2016-11-06 09:28:46+00:00,2016-11-06 09:28:46+00:00,1,1,0,19.757864653339496,-24.26,11,9,0.0
Pise,223.0,2016-11-11 13:07:34+00:00,2016-11-11 14:30:28+00:00,74,74,0,19.62763337936489,-31.845405405405405,11,13,82.9
Pise,224.0,2016-11-18 18:47:20+00:00,2016-11-18 20:09:36+00:00,20,20,0,19.03785622977583,-20.039,11,18,82.26666666666667
Pise,225.0,2016-11-18 22:22:29+00:00,2016-11-18 23:00:30+00:00,4,4,0,18.777738556019752,-24.2975,11,22,38.016666666666666
Pise,226.0,2016-11-19 04:34:29+00:00,2016-11-19 04:34:29+00:00,1,1,0,19.00274852316087,-5.63,11,4,0.0
Pise,227.0,2016-11-19 11:05:39+00:00,2016-11-19 11:05:39+00:00,1,1,0,18.80091019565606,-32.44,11,11,0.0
Pise,228.0,2017-01-03 02:59:50+00:00,2017-01-03 03:39:40+00:00,9,9,0,17.189187256190603,10.372222222222222,1,2,39.833333333333336
Pise,229.0,2017-02-03 20:27:06+00:00,2017-02-03 22:29:52+00:00,118,118,0,19.946013948843547,-22.380423728813557,2,20,122.76666666666667
Pise,230.0,2017-02-05 17:12:13+00:00,2017-02-05 17:51:40+00:00,14,14,0,17.418364044576983,-34.862857142857145,2,17,39.45
Pise,231.0,2017-02-17 21:30:11+00:00,2017-02-17 21:30:11+00:00,1,1,0,13.990754947619484,-17.6,2,21,0.0
Pise,232.0,2017-02-18 00:10:39+00:00,2017-02-18 00:10:39+00:00,1,1,0,7.772172672746255,-15.33,2,0,0.0
Pise,233.0,2017-03-05 01:26:23+00:00,2017-03-05 01:26:23+00:00,1,1,0,17.896878733335583,55.33,3,1,0.0
Pise,234.0,2017-03-05 06:42:46+00:00,2017-03-05 06:42:46+00:00,1,1,0,19.51722595996568,-16.97,3,6,0.0
Pise,235.0,2017-03-06 17:00:31+00:00,2017-03-06 18:42:03+00:00,28,28,0,19.930045868448424,-4.818571428571429,3,17,101.53333333333333
Pise,236.0,2017-03-23 14:45:21+00:00,2017-03-23 14:45:21+00:00,1,1,0,18.48843478750483,-2.95,3,14,0.0
Pise,237.0,2017-04-02 17:16:28+00:00,2017-04-02 17:40:17+00:00,6,6,0,19.64122268134078,33.00833333333333,4,17,23.816666666666666
Pise,238.0,2017-05-06 12:42:14+00:00,2017-05-06 12:42:14+00:00,1,1,0,13.838167734521644,38.86,5,12,0.0
Pise,239.0,2017-05-06 15:02:44+00:00,2017-05-06 15:02:44+00:00,1,1,0,10.884524093955855,-13.53,5,15,0.0
Pise,240.0,2017-05-06 18:06:49+00:00,2017-05-06 18:30:35+00:00,11,11,0,19.56687006888649,-33.88090909090909,5,18,23.766666666666666
Pise,241.0,2017-05-09 11:11:57+00:00,2017-05-09 11:36:42+00:00,5,5,0,7.170441259490337,-4.772,5,11,24.75
Pise,242.0,2017-05-19 11:04:16+00:00,2017-05-19 11:23:33+00:00,28,28,0,17.65614993863225,-11.592857142857143,5,11,19.283333333333335
Pise,243.0,2017-05-20 14:37:24+00:00,2017-05-20 14:51:02+00:00,6,6,0,19.99002349500692,-24.570000000000004,5,14,13.633333333333333
Pise,244.0,2017-06-05 13:02:17+00:00,2017-06-05 13:02:17+00:00,1,1,0,13.78561220664435,-22.44,6,13,0.0
Pise,245.0,2017-06-27 03:46:59+00:00,2017-06-27 04:19:14+00:00,16,16,0,18.29226377340776,-10.144375,6,3,32.25
Pise,246.0,2017-06-28 09:15:55+00:00,2017-06-28 11:09:01+00:00,136,136,0,19.85237654027808,-10.288088235294119,6,9,113.1
Pise,247.0,2017-06-28 12:28:07+00:00,2017-06-28 13:21:59+00:00,106,106,0,19.82249796974126,-3.937452830188679,6,12,53.86666666666667
Pise,248.0,2017-06-28 14:41:52+00:00,2017-06-28 17:26:30+00:00,508,508,0,19.99933822632323,-12.316220472440946,6,14,164.63333333333333
Pise,249.0,2017-06-28 18:06:55+00:00,2017-06-28 18:06:55+00:00,1,1,0,19.036579123843072,-13.9,6,18,0.0
Pise,250.0,2017-06-28 19:07:34+00:00,2017-06-28 19:07:34+00:00,1,1,0,5.425407320615474,-5.62,6,19,0.0
Pise,251.0,2017-07-14 09:55:53+00:00,2017-07-14 10:17:25+00:00,17,17,0,19.65353430153453,-9.617058823529412,7,9,21.533333333333335
Pise,252.0,2017-07-24 06:05:13+00:00,2017-07-24 06:05:13+00:00,1,1,0,19.22832370895754,-15.48,7,6,0.0
Pise,253.0,2017-07-24 06:35:14+00:00,2017-07-24 06:41:59+00:00,2,2,0,18.85051936841124,-19.45,7,6,6.75
Pise,254.0,2017-07-24 10:04:20+00:00,2017-07-24 10:04:20+00:00,1,1,0,14.704330532106466,-5.96,7,10,0.0
Pise,255.0,2017-08-10 06:50:47+00:00,2017-08-10 06:50:47+00:00,2,2,0,15.8358679485258,69.765,8,6,0.0
Pise,256.0,2017-08-10 08:24:12+00:00,2017-08-10 09:10:54+00:00,8,8,0,19.643508331884245,-10.03375,8,8,46.7
Pise,257.0,2017-08-11 23:14:26+00:00,2017-08-11 23:14:26+00:00,1,1,0,19.123487012944928,-8.11,8,23,0.0
Pise,258.0,2017-08-12 00:18:59+00:00,2017-08-12 00:23:44+00:00,3,3,0,17.145841170262095,-8.366666666666667,8,0,4.75
Pise,259.0,2017-08-12 01:35:57+00:00,2017-08-12 03:06:52+00:00,28,28,0,19.937507395367867,2.0882142857142854,8,1,90.91666666666667
Pise,260.0,2017-08-19 07:37:07+00:00,2017-08-19 08:10:41+00:00,13,13,0,19.659778327473383,-22.316153846153846,8,7,33.56666666666667
Pise,261.0,2017-09-01 00:01:14+00:00,2017-09-01 00:01:14+00:00,1,1,0,17.22506865551864,-12.42,9,0,0.0
Pise,262.0,2017-09-01 02:57:01+00:00,2017-09-01 03:23:42+00:00,2,2,0,15.868598983985626,-8.54,9,2,26.683333333333334
Pise,263.0,2017-09-02 12:32:56+00:00,2017-09-02 13:27:48+00:00,5,5,0,19.924584098591865,-14.654,9,12,54.86666666666667
Pise,264.0,2017-09-02 18:22:34+00:00,2017-09-02 20:43:18+00:00,206,206,0,19.95885419441058,-21.85718446601942,9,18,140.73333333333332
Pise,265.0,2017-09-02 23:13:35+00:00,2017-09-02 23:13:35+00:00,1,1,0,12.101101376287083,32.83,9,23,0.0
Pise,266.0,2017-09-09 18:01:22+00:00,2017-09-10 03:40:05+00:00,1225,1225,0,19.9991386427081,-12.777951020408164,9,18,578.7166666666667
Pise,267.0,2017-09-10 04:19:49+00:00,2017-09-10 04:19:49+00:00,1,1,0,17.392192604727274,33.27,9,4,0.0
Pise,268.0,2017-09-19 05:19:08+00:00,2017-09-19 05:19:08+00:00,1,1,0,19.948078772301137,-23.82,9,5,0.0
Pise,269.0,2017-09-19 06:32:24+00:00,2017-09-19 06:32:24+00:00,1,1,0,19.34477145101889,-12.86,9,6,0.0
Pise,270.0,2017-09-19 13:39:15+00:00,2017-09-19 14:58:05+00:00,49,49,0,19.928154215569062,-21.865510204081634,9,13,78.83333333333333
Pise,271.0,2017-09-19 18:34:54+00:00,2017-09-19 18:34:54+00:00,1,1,0,19.40802538010892,-11.48,9,18,0.0
Pise,272.0,2017-09-20 00:07:15+00:00,2017-09-20 00:45:14+00:00,9,9,0,19.83161606148808,-5.367777777777778,9,0,37.983333333333334
Pise,273.0,2017-09-23 22:20:59+00:00,2017-09-24 00:16:42+00:00,17,17,0,19.73611814795357,-36.68117647058824,9,22,115.71666666666667
Pise,274.0,2017-09-24 01:32:19+00:00,2017-09-24 02:13:28+00:00,10,10,0,19.7791460869672,-8.166999999999998,9,1,41.15
Pise,275.0,2017-09-24 02:58:10+00:00,2017-09-24 03:20:35+00:00,8,8,0,19.618873946108685,-48.69375,9,2,22.416666666666668
Pise,276.0,2017-09-24 09:58:57+00:00,2017-09-24 11:20:32+00:00,41,41,0,19.87142073949142,-14.362926829268293,9,9,81.58333333333333
Pise,277.0,2017-09-24 16:02:19+00:00,2017-09-24 16:08:35+00:00,3,3,0,19.71158925649667,-11.786666666666667,9,16,6.266666666666667
Pise,278.0,2017-10-22 15:38:20+00:00,2017-10-22 15:44:28+00:00,4,4,0,15.15440472739358,-46.167500000000004,10,15,6.133333333333334
Pise,279.0,2017-11-05 07:12:41+00:00,2017-11-05 10:16:28+00:00,138,138,0,19.926811009819787,-13.067028985507246,11,7,183.78333333333333
Pise,280.0,2017-11-05 11:30:36+00:00,2017-11-05 11:30:36+00:00,1,1,0,8.122759622387084,-8.01,11,11,0.0
Pise,281.0,2017-11-05 13:43:00+00:00,2017-11-05 14:17:16+00:00,4,4,0,18.35285626408345,-19.465,11,13,34.266666666666666
Pise,282.0,2017-11-28 21:41:27+00:00,2017-11-28 22:25:24+00:00,7,7,0,19.905444693235847,36.121428571428574,11,21,43.95
Pise,283.0,2017-11-28 22:58:51+00:00,2017-11-28 22:58:51+00:00,1,1,0,13.799201265802042,-13.84,11,22,0.0
Pise,284.0,2017-11-29 01:09:45+00:00,2017-11-29 01:20:12+00:00,5,5,0,19.914886973904704,-15.124,11,1,10.45
Pise,285.0,2017-11-29 02:25:58+00:00,2017-11-29 02:25:59+00:00,2,2,0,19.40265601475828,-28.805,11,2,0.016666666666666666
Pise,286.0,2017-11-30 02:52:19+00:00,2017-11-30 05:20:25+00:00,63,63,0,19.982982126434035,-30.25047619047619,11,2,148.1
Pise,287.0,2017-11-30 08:59:17+00:00,2017-11-30 09:13:46+00:00,6,6,0,15.56232231409352,4.29,11,8,14.483333333333333
Pise,288.0,2017-12-16 04:07:58+00:00,2017-12-16 04:07:58+00:00,1,1,0,19.09923033276375,-119.25,12,4,0.0
Pise,289.0,2017-12-16 04:59:03+00:00,2017-12-16 05:01:57+00:00,2,2,0,16.628634958854207,-111.715,12,4,2.9
Pise,290.0,2017-12-16 10:50:17+00:00,2017-12-16 11:00:58+00:00,2,2,0,19.00493113963144,-6.285,12,10,10.683333333333334
Pise,291.0,2017-12-16 11:57:59+00:00,2017-12-16 12:41:53+00:00,6,6,0,14.7939509406202,-19.75333333333333,12,11,43.9
Pise,292.0,2017-12-26 22:51:03+00:00,2017-12-26 22:51:03+00:00,1,1,0,13.348332927123367,-8.74,12,22,0.0
Pise,293.0,2017-12-27 00:55:35+00:00,2017-12-27 00:55:35+00:00,1,1,0,13.467845427846434,-18.61,12,0,0.0
Pise,294.0,2017-12-27 21:26:01+00:00,2017-12-27 21:28:51+00:00,2,2,0,18.364109787509733,-26.299999999999997,12,21,2.8333333333333335
Pise,295.0,2018-01-08 21:52:15+00:00,2018-01-08 22:16:21+00:00,6,6,0,19.843086923412667,-10.953333333333333,1,21,24.1
Pise,296.0,2018-01-10 02:08:22+00:00,2018-01-10 02:08:22+00:00,1,1,0,19.97453511388076,-25.58,1,2,0.0
Pise,297.0,2018-02-01 17:15:24+00:00,2018-02-01 17:15:24+00:00,1,1,0,13.825577284723488,-11.92,2,17,0.0
Pise,298.0,2018-03-06 23:44:58+00:00,2018-03-07 00:17:10+00:00,9,9,0,19.937421506512127,-32.983333333333334,3,23,32.2
Pise,299.0,2018-03-07 03:55:04+00:00,2018-03-07 05:17:04+00:00,20,20,0,19.77111506269054,-61.5835,3,3,82.0
Pise,300.0,2018-03-07 06:02:37+00:00,2018-03-07 07:09:45+00:00,13,13,0,19.724169261905367,-35.878461538461536,3,6,67.13333333333334
Pise,301.0,2018-03-11 23:50:01+00:00,2018-03-12 00:16:11+00:00,20,20,0,19.86347496374132,-70.60749999999999,3,23,26.166666666666668
Pise,302.0,2018-03-12 10:51:44+00:00,2018-03-12 10:51:44+00:00,1,1,0,18.30419528590105,-4.25,3,10,0.0
Pise,303.0,2018-03-13 14:11:03+00:00,2018-03-13 14:22:21+00:00,6,6,0,19.098326597654246,9.871666666666666,3,14,11.3
Pise,304.0,2018-03-16 22:47:08+00:00,2018-03-16 23:14:29+00:00,4,4,0,16.917322545936116,121.5475,3,22,27.35
Pise,305.0,2018-03-18 21:58:41+00:00,2018-03-18 21:58:41+00:00,1,1,0,19.53218925068933,-35.14,3,21,0.0
Pise,306.0,2018-03-19 22:50:01+00:00,2018-03-19 22:50:01+00:00,1,1,0,11.654580727952473,-13.32,3,22,0.0
Pise,307.0,2018-03-30 23:37:39+00:00,2018-03-31 00:26:54+00:00,30,30,0,18.65780811008409,0.7229999999999994,3,23,49.25
Pise,308.0,2018-03-31 01:29:16+00:00,2018-03-31 03:44:46+00:00,33,33,0,19.916726548141025,-32.66939393939394,3,1,135.5
Pise,309.0,2018-03-31 04:31:22+00:00,2018-03-31 04:54:19+00:00,13,13,0,19.951209084042485,-16.75307692307692,3,4,22.95
Pise,310.0,2018-03-31 05:40:08+00:00,2018-03-31 07:23:48+00:00,95,95,0,19.82592454619721,-31.476315789473684,3,5,103.66666666666667
Pise,311.0,2018-03-31 16:37:54+00:00,2018-03-31 16:40:02+00:00,2,2,0,11.38505646838297,32.230000000000004,3,16,2.1333333333333333
Pise,312.0,2018-03-31 17:21:10+00:00,2018-03-31 17:21:58+00:00,2,2,0,18.51232359349736,-29.66,3,17,0.8
Pise,313.0,2018-03-31 19:58:39+00:00,2018-03-31 20:25:18+00:00,32,32,0,19.79855893497485,-11.544374999999999,3,19,26.65
Pise,314.0,2018-04-04 17:19:17+00:00,2018-04-04 17:22:37+00:00,2,2,0,16.566909809692618,114.225,4,17,3.3333333333333335
Pise,315.0,2018-04-04 18:11:09+00:00,2018-04-04 18:41:16+00:00,3,3,0,19.23454414607278,-47.04,4,18,30.116666666666667
Pise,316.0,2018-04-04 20:30:26+00:00,2018-04-04 20:56:53+00:00,6,6,0,14.315253590444325,-6.38,4,20,26.45
Pise,317.0,2018-04-05 03:27:16+00:00,2018-04-05 03:27:16+00:00,1,1,0,16.240913193665534,-6.39,4,3,0.0
Pise,318.0,2018-04-12 21:48:15+00:00,2018-04-12 22:42:28+00:00,11,11,0,19.883827299460386,-45.959090909090904,4,21,54.21666666666667
Pise,319.0,2018-05-07 14:19:24+00:00,2018-05-07 15:24:07+00:00,8,8,0,19.91112324979119,-3.6375,5,14,64.71666666666667
Pise,320.0,2018-05-08 12:10:53+00:00,2018-05-08 13:00:07+00:00,14,14,0,19.36780921859761,-14.856428571428571,5,12,49.233333333333334
Pise,321.0,2018-05-08 22:15:01+00:00,2018-05-08 22:34:43+00:00,3,3,0,14.438179043307088,-11.566666666666668,5,22,19.7
Pise,322.0,2018-05-09 15:06:24+00:00,2018-05-09 15:06:24+00:00,1,1,0,8.107266559841952,-12.95,5,15,0.0
Pise,323.0,2018-05-10 01:14:37+00:00,2018-05-10 01:24:03+00:00,3,3,0,7.85897283991031,-10.623333333333333,5,1,9.433333333333334
Pise,324.0,2018-05-10 02:29:37+00:00,2018-05-10 02:33:26+00:00,3,3,0,19.655610380767875,-10.493333333333334,5,2,3.816666666666667
Pise,325.0,2018-05-13 17:15:17+00:00,2018-05-13 17:54:39+00:00,6,6,0,17.279496989301627,3.643333333333334,5,17,39.36666666666667
Pise,326.0,2018-05-17 09:01:28+00:00,2018-05-17 09:01:28+00:00,1,1,0,16.886722597376224,-9.08,5,9,0.0
Pise,327.0,2018-05-17 10:19:03+00:00,2018-05-17 12:02:37+00:00,12,12,0,18.0557859542508,-17.101666666666667,5,10,103.56666666666666
Pise,328.0,2018-05-17 12:47:56+00:00,2018-05-17 14:01:44+00:00,31,31,0,17.460309883353617,-28.854193548387098,5,12,73.8
Pise,329.0,2018-05-17 14:41:42+00:00,2018-05-17 14:41:42+00:00,1,1,0,11.861563834239702,-10.17,5,14,0.0
Pise,330.0,2018-05-20 14:42:17+00:00,2018-05-20 15:53:25+00:00,50,50,0,19.93903610792989,-16.223399999999998,5,14,71.13333333333334
Pise,331.0,2018-05-21 12:45:20+00:00,2018-05-21 13:48:01+00:00,18,18,0,19.99390049407812,-10.366111111111111,5,12,62.68333333333333
Pise,332.0,2018-05-30 09:44:44+00:00,2018-05-30 09:44:44+00:00,1,1,0,13.876609792783052,15.11,5,9,0.0
Pise,333.0,2018-05-30 10:40:14+00:00,2018-05-30 12:09:57+00:00,11,11,0,19.881039591813376,-54.32636363636364,5,10,89.71666666666667
Pise,334.0,2018-05-30 13:00:14+00:00,2018-05-30 13:51:45+00:00,11,11,0,17.568579958917798,-36.95545454545454,5,13,51.516666666666666
Pise,335.0,2018-06-04 10:18:52+00:00,2018-06-04 10:45:44+00:00,9,9,0,19.58707999641684,-49.30555555555556,6,10,26.866666666666667
Pise,336.0,2018-06-05 01:26:51+00:00,2018-06-05 01:26:51+00:00,1,1,0,16.865747918035662,-8.12,6,1,0.0
Pise,337.0,2018-06-07 22:41:49+00:00,2018-06-07 22:41:49+00:00,1,1,0,14.188372730232716,-6.23,6,22,0.0
Pise,338.0,2018-06-08 12:55:41+00:00,2018-06-08 12:55:41+00:00,1,1,0,19.95028333669614,-16.21,6,12,0.0
Pise,339.0,2018-06-13 03:08:50+00:00,2018-06-13 03:08:50+00:00,1,1,0,8.401487025120698,-16.88,6,3,0.0
Pise,340.0,2018-06-13 03:53:47+00:00,2018-06-13 03:53:47+00:00,1,1,0,19.14760139431919,-38.93,6,3,0.0
Pise,341.0,2018-06-13 11:20:34+00:00,2018-06-13 11:43:52+00:00,10,10,0,18.687305714667744,-25.708,6,11,23.3
Pise,342.0,2018-06-21 06:14:21+00:00,2018-06-21 06:14:21+00:00,1,1,0,19.0353134386936,-16.94,6,6,0.0
Pise,343.0,2018-06-25 09:52:24+00:00,2018-06-25 11:20:07+00:00,32,32,0,19.807728961702,2.1453125,6,9,87.71666666666667
Pise,344.0,2018-07-04 05:42:04+00:00,2018-07-04 06:43:24+00:00,53,53,0,19.862800806915736,-25.603207547169813,7,5,61.333333333333336
Pise,345.0,2018-07-06 06:34:01+00:00,2018-07-06 09:04:17+00:00,362,362,0,19.93947690018382,-18.290524861878453,7,6,150.26666666666668
Pise,346.0,2018-07-06 09:40:19+00:00,2018-07-06 09:40:19+00:00,1,1,0,17.414341150218593,-4.2,7,9,0.0
Pise,347.0,2018-07-07 13:00:26+00:00,2018-07-07 13:00:26+00:00,1,1,0,19.85733489955207,-6.52,7,13,0.0
Pise,348.0,2018-07-07 14:06:14+00:00,2018-07-07 14:32:27+00:00,11,11,0,19.67827830821631,-10.776363636363635,7,14,26.216666666666665
Pise,349.0,2018-07-16 20:09:02+00:00,2018-07-16 21:58:31+00:00,103,103,0,19.71411126800651,-9.62621359223301,7,20,109.48333333333333
Pise,350.0,2018-07-22 03:36:32+00:00,2018-07-22 03:56:04+00:00,5,5,0,16.739954594343633,-18.004,7,3,19.533333333333335
Pise,351.0,2018-07-22 05:24:19+00:00,2018-07-22 07:28:06+00:00,116,116,0,19.851961175865245,-16.478620689655173,7,5,123.78333333333333
Pise,352.0,2018-07-22 08:14:53+00:00,2018-07-22 08:29:48+00:00,6,6,0,18.25023645697229,-12.405000000000001,7,8,14.916666666666666
Pise,353.0,2018-07-22 20:03:21+00:00,2018-07-22 20:03:21+00:00,1,1,0,17.812353825268364,-23.1,7,20,0.0
Pise,354.0,2018-07-23 02:31:14+00:00,2018-07-23 02:35:01+00:00,3,3,0,18.65794058373539,-25.03,7,2,3.783333333333333
Pise,355.0,2018-07-23 03:54:01+00:00,2018-07-23 04:33:14+00:00,24,24,0,19.68812949782137,-31.799583333333334,7,3,39.21666666666667
Pise,356.0,2018-08-02 12:12:40+00:00,2018-08-02 12:51:09+00:00,6,6,0,17.242364184535838,-7.675,8,12,38.483333333333334
Pise,357.0,2018-08-07 11:40:41+00:00,2018-08-07 12:20:43+00:00,9,9,0,19.26978002334592,-11.606666666666667,8,11,40.03333333333333
